,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle
1332,tandemx,36605,59724.85609409725,2459725.3560940973,1251.257392351288,370.49611640923587,6752.964579406409
1333,tandemx,36605,59725.715506226756,2459726.2155062268,2980.112422512773,-528.2894771146848,6177.6377871616305
1334,tandemx,36605,59726.70568521973,2459727.2056852197,4050.654292481988,-1069.827432354489,5458.289418990188
1335,tandemx,36605,59727.62631774321,2459728.126317743,3323.7291462538906,-601.4156486839915,5993.335413496203
1336,tandemx,36605,59728.616931747645,2459729.1169317476,4559.355318557507,-1200.073599793501,5012.9673672128565
1337,tandemx,36605,59729.926817245316,2459730.4268172453,527.7056966713412,755.9475141920858,6815.609007114162
1338,tandemx,36605,59730.78644248843,2459731.2864424884,2505.9939703817417,-44.11542985772179,6405.894843664246
1339,tandemx,36605,59731.450147499796,2459731.9501475,4978.085140506272,-1167.322891960543,4606.316099665864
1340,tandemx,36605,59732.693972048815,2459733.193972049,911.35761377831,632.8403750621726,6787.637502706444
1341,tandemx,36605,59733.55090406258,2459734.0509040626,1300.5979575008853,509.65526932959284,6734.390414446496
1342,tandemx,36605,59734.13333076378,2459734.633330764,-4691.066305589738,2096.368806019112,4578.712601483781
1343,tandemx,36605,59735.126984259114,2459735.626984259,-1688.8677486296851,1389.3064517532064,6521.390203859378
1344,tandemx,36605,59735.126984259114,2459735.626984259,-1688.8677486296851,1389.3064517532064,6521.390203859378
1345,tandemx,36605,59736.30124185188,2459736.801241852,-6485.608900180294,1937.5264508219736,1274.1012465241554
1346,tandemx,36605,59736.96334541682,2459737.463345417,-5689.2816615921565,1933.9780976981817,3359.5360249512105
1347,tandemx,36605,59736.96334541682,2459737.463345417,-5689.278134108161,1933.9653158441604,3359.52832226368
1348,tandemx,36605,59739.48764762748,2459739.9876476275,5694.208537925481,-707.712328750382,3803.382760116654
1349,tandemx,36605,59739.80676260404,2459740.306762604,195.72667191756514,873.3676223266907,6819.206506681405
1350,tandemx,36605,59740.66706556734,2459741.1670655673,2698.165281428365,324.21719921675447,6319.367497169377
1351,tandemx,36605,59741.25192531245,2459741.7519253124,-2326.541362970017,1270.6193127984068,6347.561495191765
1352,tandemx,36605,59741.79805662017,2459742.29805662,6762.57893815743,-1066.0781862371996,762.054122735179
1353,tandemx,36605,59742.711257766,2459743.211257766,3973.5313568690517,123.44056571889972,5615.418570370689
1354,tandemx,36605,59744.21544093732,2459744.7154409373,-2725.204352485271,1174.6678817168872,6205.943229248244
1355,tandemx,36605,59745.34415418981,2459745.84415419,2928.758048364586,494.53072639019655,6204.667428423227
1356,tandemx,36605,59745.8037950811,2459746.303795081,2050.0576850753846,650.4484275675791,6533.349773350205
1357,tandemx,36605,59747.43105535861,2459747.9310553586,-6870.5413064521945,512.5749587915786,20.833513451368226
1358,tandemx,36605,59747.43105535861,2459747.9310553586,-6870.5413064521945,512.5749587915786,20.833513451368226
1359,tandemx,36605,59750.1393450927,2459750.6393450927,-5077.341077443289,739.7841477427594,4586.674560408106
1360,tandemx,36605,59750.48827362247,2459750.9882736225,5940.429833018404,325.8783655419274,3464.533858570582
1361,tandemx,36605,59750.48827362247,2459750.9882736225,5940.429833018404,325.8783655419274,3464.533858570582
1362,tandemx,36605,59751.671087916475,2459752.1710879165,4790.13968451095,635.5311504876543,4900.14369466841
1363,tandemx,36605,59752.915592916775,2459753.415592917,678.1541796753929,901.0997997451526,6784.562144616452
1364,tandemx,36605,59754.0999356946,2459754.5999356946,-184.10608839641156,884.3445224496662,6817.983790524997
1365,tandemx,36605,59755.21557359956,2459755.7155735996,-2821.2140534511186,647.5805305194266,6240.1634766974685
1366,tandemx,36605,59756.138354513794,2459756.638354514,-2451.0789348705334,651.4455021926468,6393.957969059895
1367,tandemx,36605,59756.991504085716,2459757.4915040857,-4240.358832070127,324.5058897988638,5408.952984091112
1368,tandemx,36605,59756.991504085716,2459757.4915040857,-4240.269038571724,324.58303648066834,5408.995090529039
1369,tandemx,36605,59758.04069212964,2459758.5406921296,-6157.664312948553,-267.93745524783054,3067.64020002056
1370,tandemx,36605,59759.31027798634,2459759.8102779863,3891.3495688785315,1238.8826846415707,5537.66003264183
1371,tandemx,36605,59760.361822627485,2459760.8618226275,2523.432287109015,1206.194230477706,6284.861932331178
1372,tandemx,36605,59761.34936334472,2459761.8493633447,2205.457313173191,1214.4580151457776,6401.66562879421
1373,tandemx,36605,59762.26924662059,2459762.7692466206,750.6837571808119,1033.2654059225486,6758.470811045579
1374,tandemx,36605,59762.67121827556,2459763.1712182756,4641.364820178912,1526.7677278709982,4846.770899798377
1375,tandemx,36605,59762.67121827556,2459763.1712182756,4641.586029397207,1526.837071259348,4846.584760451181
1376,tandemx,36605,59762.67121827556,2459763.1712182756,4641.586921885052,1526.8372402048306,4846.584752980882
1377,tandemx,36605,59766.213681330904,2459766.713681331,-3930.177463126195,-241.5134388105265,5641.968857102305
1378,tandemx,36605,59766.94478993071,2459767.4447899307,-28.90290733558978,911.2139694478205,6817.008284305089
1379,tandemx,36605,59767.41404120391,2459767.914041204,4649.491633079861,1919.975134255856,4696.6574657986675
1380,tandemx,36605,59767.41404120391,2459767.914041204,4649.491729842429,1919.9751572541754,4696.6574379695
1381,tandemx,36605,59770.768067638855,2459771.268067639,1705.4542262147697,1471.9223032592045,6499.329401180907
1382,tandemx,36605,59770.768067638855,2459771.268067639,1705.454194161853,1471.9222925361864,6499.329402379699
1383,tandemx,36605,59772.98794186348,2459773.4879418635,-6434.661569037763,-2461.970527421226,13.987496250623865
1384,tandemx,36605,59772.98794186348,2459773.4879418635,-6434.661569037763,-2461.970527421226,13.987496250623865
1385,tandemx,36605,59774.66032891208,2459775.160328912,4701.932793758039,2565.365460996414,4322.775467996939
1386,tandemx,36605,59774.77589824097,2459775.275898241,-4163.726134261482,-983.679297392094,5389.014938272008
1387,tandemx,36605,59775.76428462984,2459776.26428463,-3979.0133585416706,-961.0177632643025,5530.355724985583
1388,tandemx,36605,59776.95678070607,2459777.456780706,-180.47784839617964,892.1669922575381,6817.504746552513
1389,tandemx,36605,59777.74044295121,2459778.240442951,-3893.3514022014483,-1065.8014495160598,5571.862170787259
1390,tandemx,36605,59778.34061762737,2459778.8406176274,154.2575483447015,1059.313889547037,6794.210939288922
1391,tandemx,36605,59779.263698588125,2459779.763698588,678.6660322560391,1327.1311559321268,6714.796169041963
1392,tandemx,36605,59780.84922546288,2459781.349225463,3186.4457817140183,2563.054928215339,5533.874614081635
1393,tandemx,36605,59781.78021476837,2459782.2802147684,5913.05607200185,3465.4862520557945,696.6494432765186
1394,tandemx,36605,59783.34937955998,2459783.84937956,1608.9902609867238,1942.702777041615,6399.837400063698
1395,tandemx,36605,59783.93456768524,2459784.4345676852,-2577.9823002069097,-627.3824487915108,6346.53794120128
1396,tandemx,36605,59784.98149668984,2459785.48149669,-5238.319942285642,-2841.0815126831167,3447.5564373617303
1397,tandemx,36605,59785.96957524307,2459786.469575243,-5176.444640510729,-2916.5215193728177,3476.8447035646714
1398,tandemx,36605,59786.897112997714,2459787.3971129977,-3259.187614387962,-1322.3417314092967,5912.553957951499
1399,tandemx,36605,59787.033908935264,2459787.5339089353,-721.5105541307366,573.4951461491656,6815.827785370903
1400,tandemx,36605,59787.033908935264,2459787.5339089353,-721.4378790876053,573.5969174969631,6815.861280096383
1401,tandemx,36605,59789.259324132,2459789.759324132,-5505.687228235346,-3943.972798562375,1253.9019737104159
1402,tandemx,36605,59789.345930115785,2459789.845930116,2639.4938255031816,2910.8716699132688,5648.189570428672
1403,tandemx,36605,59791.84943466447,2459792.3494346645,2733.6810809286335,3172.8497498972174,5459.336407038576
1404,tandemx,36605,59793.094048865605,2459793.5940488656,-653.0821581738281,601.6817193629643,6820.308708594494
1405,tandemx,36605,59793.630986238364,2459794.1309862384,3833.42907185952,4060.344728349305,4025.0317645200284
1406,tandemx,36605,59794.42003175942,2459794.9200317594,3288.1563350095257,3789.2634906589906,4711.063345106307
1407,tandemx,36605,59795.334699456114,2459795.834699456,-130.28756859170286,1078.7140911226888,6791.494468070852
1408,tandemx,36605,59796.12380412035,2459796.6238041203,-770.4505101297731,482.37377269798407,6817.489182833148
1409,tandemx,36605,59796.85551018501,2459797.355510185,2486.9941120436297,3424.6430122837714,5425.218456185978
1410,tandemx,36605,59797.31699968735,2459797.8169996873,2625.773788690254,3579.2791759794245,5257.885215920639
1411,tandemx,36605,59797.78617947921,2459798.286179479,4744.432533200877,4942.625286099295,720.2367566624165
1412,tandemx,36605,59799.07847585669,2459799.5784758567,-4171.547460726994,-3654.3246046089007,4077.038443440606
1413,tandemx,36605,59800.06681041652,2459800.5668104165,-4040.799554352519,-3620.614111196865,4235.619981709678
1414,tandemx,36605,59801.054112326354,2459801.5541123264,-4128.759564759472,-3933.2610692015305,3856.267580403546
1415,tandemx,36605,59801.791494421195,2459802.291494421,487.16789901908896,1875.4894383928865,6599.863296838906
1416,tandemx,36605,59802.58375310199,2459803.083753102,1232.0863466915957,2722.43780160506,6196.360685750246
1417,tandemx,36605,59803.37347410899,2459803.873474109,911.4421349315704,2425.8986747033478,6372.099985206165
1418,tandemx,36605,59804.155436411966,2459804.655436412,-2453.8892365180272,-1821.528785164294,6163.218441970983
1419,tandemx,36605,59805.35016511567,2459805.8501651157,1078.81145635354,2751.305127776247,6212.076116758283
1420,tandemx,36605,59806.477372557856,2459806.977372558,3377.4294200193476,5270.813109740825,2866.976927817524
1421,tandemx,36605,59807.270891203545,2459807.7708912035,3840.0898273298862,5641.513221868483,936.3075879845883
1422,tandemx,36605,59807.85529143503,2459808.355291435,1719.5112272962224,3735.6098363576107,5516.512747018675
1423,tandemx,36605,59808.634882256854,2459809.134882257,-2186.786884626618,-1803.861457583135,6267.817900789963
1424,tandemx,36605,59810.22717190953,2459810.7271719095,1764.4474509724364,4056.6108862938377,5270.78903513
1425,tandemx,36605,59810.61838109931,2459811.1183810993,384.77410088392224,2201.341270704703,6505.520941747363
1426,tandemx,36605,59812.39651039336,2459812.8965103934,211.61453649969212,2045.1290832647142,6563.970200859177
1427,tandemx,36605,59813.82362268539,2459814.3236226854,-3020.228678500217,-5952.33639860677,-1714.1689344357007
1428,tandemx,36605,59813.9086364815,2459814.4086364815,-755.6400823674462,450.25641108480426,6821.351139660815
1429,tandemx,36605,59814.6420572917,2459815.1420572917,1920.947653368327,4847.275614903969,4493.249835450553
1430,tandemx,36605,59815.09349790495,2459815.593497905,-996.2943679255413,-14.1850108823288,6805.334856701375
1431,tandemx,36605,59815.233418553136,2459815.733418553,1483.0650485437643,4304.154754066496,5160.399170982008
1432,tandemx,36605,59818.84851383092,2459819.348513831,-857.7446642885997,231.61454546819425,6820.307654151197
1433,tandemx,36605,59820.09965765057,2459820.5996576506,-950.2330153162105,-0.7176009390711486,6811.90908523273
1434,tandemx,36605,59820.826969190035,2459821.32696919,-259.71315849817387,1656.4482982048107,6670.625274497173
1435,tandemx,36605,59821.62201766204,2459822.122017662,855.2521987303496,4151.53473125077,5420.261780755648
1436,tandemx,36605,59821.62201766204,2459822.122017662,855.417676374179,4151.799774449842,5420.00823949765
1437,tandemx,36605,59824.24670527782,2459824.746705278,-1455.9607476396627,-1711.9840425888692,6500.735802320428
1438,tandemx,36605,59825.10581851844,2459825.6058185184,-914.2541407955332,19.102770267008907,6816.837652950966
1439,tandemx,36605,59826.02784975711,2459826.527849757,-936.8171851295729,-71.26693506111113,6813.157751287142
1440,tandemx,36605,59826.630172858946,2459827.130172859,903.0639796998956,5169.256362214888,4453.770969128655
1441,tandemx,36605,59827.139379178174,2459827.639379178,-1945.9437409104894,-4754.675074526466,4579.640877016778
1442,tandemx,36605,59828.98148107622,2459829.481481076,-1854.382245003523,-5681.874978622924,3416.270931339663
1443,tandemx,36605,59830.23893197905,2459830.738931979,-1452.599742136488,-2921.517708284668,6056.880152374768
1444,tandemx,36605,59830.7735772687,2459831.2735772687,-463.1722562860302,1888.6853952590852,6597.85351635259
1445,tandemx,36605,59831.95680006966,2459832.4568000697,-825.8053553876738,348.4631222837734,6819.204703541594
1446,tandemx,36605,59832.49483778933,2459832.9948377893,698.5660387699656,6069.098127593325,3175.363457306492
1447,tandemx,36605,59833.409261712804,2459833.909261713,-425.748777845786,2452.143011511231,6412.700695722365
1448,tandemx,36605,59834.861033055466,2459835.3610330555,-166.85246535015426,3970.123259120797,5616.9146004133345
1449,tandemx,36605,59835.908642870374,2459836.4086428704,-867.7170365268369,128.26647444623896,6821.577862268085
1450,tandemx,36605,59836.95061824052,2459837.4506182405,-1021.1146109002586,-6172.551413025446,2875.471490095595
1451,tandemx,36605,59837.15458475705,2459837.654584757,-1104.5239198052805,-3372.5042151169973,5893.845585796918
1452,tandemx,36605,59839.34007534711,2459839.840075347,-472.2891099480734,3941.9047264355413,5619.303615575773
1453,tandemx,36605,59840.123763124924,2459840.623763125,-889.1158046965004,-233.10062933951764,6816.052103185693
1454,tandemx,36605,59841.10913127335,2459841.6091312733,-905.3756137879202,-1968.6633794305471,6528.219673337848
1455,tandemx,36605,59841.111374699045,2459841.611374699,-892.0630256830691,-521.5670554717977,6799.746680339468
1456,tandemx,36605,59842.2834638427,2459842.7834638427,-260.1906333178678,-6752.280070426179,1335.0794851248422
1457,tandemx,36605,59843.286760150455,2459843.7867601505,-876.2513928023782,582.6434396981849,6796.880119697097
1458,tandemx,36605,59845.92053655069,2459846.4205365507,-873.9677708209863,-84.64043594274955,6821.65894457574
1459,tandemx,36605,59846.518699120265,2459847.0186991203,-965.1176272714911,3279.2272151818943,5970.447660740515
1460,tandemx,36605,59846.97409406258,2459847.4740940626,-856.7300251410275,-319.1465429147549,6816.653931918806
1461,tandemx,36605,59846.97409406258,2459847.4740940626,-856.7300251410275,-319.1465429147549,6816.653931918806
1462,tandemx,36605,59848.02767450223,2459848.527674502,-832.0640892640538,-537.423066611314,6806.001080770994
1463,tandemx,36605,59849.48345185164,2459849.9834518516,-1144.651927555348,3614.0899054302904,5741.3121593627375
1464,tandemx,36605,59849.48345185164,2459849.9834518516,-1144.6415105951594,3614.1002319653567,5741.302023924662
1465,tandemx,36605,59849.48345185164,2459849.9834518516,-1144.6447556850162,3614.104314353213,5741.294811308132
1466,tandemx,36605,59853.77365642367,2459854.2736564237,-1386.785327212904,6656.059077383749,1104.2300615184959
1467,tandemx,36605,59854.55365973385,2459855.053659734,-1331.3486223239006,2551.733500626096,6247.929237795875
1468,tandemx,36605,59854.55365973385,2459855.053659734,-1330.9242415318188,2549.2209023315136,6248.974943571714
1469,tandemx,36605,59855.61126806727,2459856.1112680673,-1641.932543039979,4533.788020330099,4909.945743095474
1470,tandemx,36605,59856.986123749986,2459857.48612375,-797.6893811932091,-430.0095549173841,6817.826436942222
1471,tandemx,36605,59858.04017314827,2459858.5401731483,-817.0358238695642,-342.6316502186662,6820.571235800466
1472,tandemx,36605,59859.27735376172,2459859.7773537617,1711.1743409594155,-6553.5847034484295,1252.743895864419
1473,tandemx,36605,59860.20905680535,2459860.7090568054,167.86582513446874,-3235.36590792368,6068.967966988939
1474,tandemx,36605,59860.6145932409,2459861.114593241,-1734.2769088709322,2992.5618942154542,5946.909332385575
1475,tandemx,36605,59861.734035196714,2459862.2340351967,-1745.1189959845542,2778.1801692108793,6046.660574155607
