,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
2337,2337,technosat,42829,59375.07352762716,2459375.573527627,6004.110716347988,3569.1279329833965,-12.34305776709023,6004.226744685856,3569.0888385247627,-11.455805550179576
2338,2338,technosat,42829,59375.2077236576,2459375.7077236576,5996.167709970765,3582.430244377542,-12.322015560991217,5996.2194928764675,3582.35674440996,-12.673573016336784
2339,2339,technosat,42829,59375.54321371531,2459376.043213716,5976.186165835378,3615.606083831885,-12.28048500247126,5976.386037721427,3615.5317862560037,-11.297172954149989
2340,2340,technosat,42829,59375.67740975693,2459376.177409757,5968.140441109665,3628.848586798638,-12.27334818590946,5967.8906485647885,3629.009264457388,-12.222133860768952
2341,2341,technosat,42829,59375.67740975693,2459376.177409757,5968.140441109665,3628.848586798638,-12.27334818590946,5967.8906485647885,3629.009264457388,-12.222133860768952
2342,2342,technosat,42829,59375.87870381959,2459376.37870382,5956.018654791194,3648.669904704004,-12.244459854917546,5955.778507764156,3648.598287137197,-12.023250983891156
2343,2343,technosat,42829,59376.549683865625,2459377.0496838656,5915.126413087311,3714.436906695544,-12.158125934030164,5915.334398209554,3714.371051769895,-11.057472729277771
2344,2344,technosat,42829,59376.61678187503,2459377.116781875,5910.992318342773,3720.9962506065776,-12.153770601663346,5910.981914356438,3721.0416487362722,-11.453816977009163
2345,2345,technosat,42829,59376.8851738656,2459377.3851738656,5894.399971470361,3747.153549403441,-12.128103708091544,5894.169282755031,3747.095276154813,-11.92821878499555
2346,2346,technosat,42829,59377.08646787051,2459377.5864678705,5881.878376924633,3766.7249434598207,-12.1035756043526,5882.041934254905,3766.6807991054134,-11.426129490176217
2347,2347,technosat,42829,59377.35485988436,2459377.8548598844,5865.07573085192,3792.7598894259145,-12.065346870187277,5865.05206933236,3792.850486969716,-12.7683194936696
2348,2348,technosat,42829,59377.35485988436,2459377.8548598844,5865.07573085192,3792.7598894259145,-12.065346870187277,5865.05206933236,3792.850486969716,-12.7683194936696
2349,2349,technosat,42829,59377.62325181719,2459378.123251817,5848.160956319047,3818.708261352938,-12.032638238366143,5848.103135245491,3818.8484863089166,-12.052706545499385
2350,2350,technosat,42829,59377.62325181719,2459378.123251817,5848.160956319047,3818.708261352938,-12.032638238366143,5848.103135245491,3818.8484863089166,-12.052706545499385
2351,2351,technosat,42829,59378.09293783549,2459378.5929378355,5818.283228290143,3863.9378623266234,-11.96645122445942,5818.416913051236,3863.97275103086,-12.060720542462436
2352,2352,technosat,42829,59378.361329814885,2459378.861329815,5801.041248350665,3889.68468079694,-11.937421351877116,5800.995590025747,3889.8589102270216,-13.42049978384205
2353,2353,technosat,42829,59378.361329814885,2459378.861329815,5801.041248350665,3889.68468079694,-11.937421351877116,5800.995590025747,3889.8589102270216,-13.42049978384205
2354,2354,technosat,42829,59378.69681968773,2459379.196819688,5779.335410020096,3921.74041724126,-11.88792244853384,5779.004898677256,3922.046869132545,-13.495876766863898
2355,2355,technosat,42829,59378.89811363444,2459379.3981136344,5766.215934233376,3940.929489268528,-11.861069539439704,5765.965721378511,3941.0023551790623,-13.304043804543477
2356,2356,technosat,42829,59379.09940759279,2459379.599407593,5753.041511021039,3960.0652847738543,-11.83021740822931,5753.297629913744,3959.9584707171857,-11.075084818331675
2357,2357,technosat,42829,59379.434897419065,2459379.934897419,5730.940462728501,3991.8516998660616,-11.797894157770893,5731.034478499135,3991.9244700224112,-11.715622106771843
2358,2358,technosat,42829,59379.434897419065,2459379.934897419,5730.940462728501,3991.8516998660616,-11.797894157770893,5731.034478499135,3991.9244700224112,-11.715622106771843
2359,2359,technosat,42829,59379.63619128475,2459380.1361912847,5717.591039840578,4010.86587896731,-11.769880429473355,5717.577541846581,4010.9646590208145,-11.527583515662334
2360,2360,technosat,42829,59379.90458312491,2459380.404583125,5699.68710846032,4036.154272546453,-11.7344284485662,5699.5747033282305,4036.0755020186275,-11.738667969130532
2361,2361,technosat,42829,59380.105876990594,2459380.6058769906,5686.192713424727,4055.065372531621,-11.706070710885086,5686.436236938513,4055.0151792868187,-11.514322803379107
2362,2362,technosat,42829,59380.37426871527,2459380.8742687157,5668.088945825153,4080.2114539602594,-11.676105807082562,5668.138973393103,4080.3026567929082,-12.448504530094857
2363,2363,technosat,42829,59380.57556246547,2459381.075562465,5654.442007743574,4099.011400917856,-11.641910819013388,5654.653911619736,4099.039211251221,-11.302434151711479
2364,2364,technosat,42829,59380.70975831011,2459381.20975831,5645.316944781743,4111.514989988064,-11.620220859085128,5645.068958497617,4111.700468790161,-12.593679451957726
2365,2365,technosat,42829,59380.70975831011,2459381.20975831,5645.316944781743,4111.514989988064,-11.620220859085128,5645.068958497617,4111.700468790161,-12.593679451957726
2366,2366,technosat,42829,59381.11234572902,2459381.612345729,5617.751808775928,4148.9201313032845,-11.579573218368848,5617.8557942728285,4149.062383762926,-13.18730709993376
2367,2367,technosat,42829,59381.447835139,2459381.947835139,5594.586607033336,4179.947268511098,-11.520167208812394,5594.526993178747,4180.242318168019,-13.657379306494567
2368,2368,technosat,42829,59381.58203084488,2459382.082030845,5585.276333961939,4192.3153318994655,-11.512526835245836,5585.310886774694,4192.550148039742,-13.186355525277094
2369,2369,technosat,42829,59381.64912871551,2459382.1491287155,5580.604699742585,4198.499723919007,-11.49403883082773,5580.357598815838,4198.87189349528,-13.816240527204819
