,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
5225,5225,terrasarx,31698,59396.51249670144,2459397.012496701,5876.930069801087,1455.445568446964,3278.0637820498278,5879.647327933435,1455.3108857950406,3273.049129657421
5226,5226,terrasarx,31698,59396.51249670144,2459397.012496701,5878.063247640331,1455.4654126673415,3275.8198333271325,5879.647327933435,1455.3108857950406,3273.049129657421
5227,5227,terrasarx,31698,59398.28586579859,2459398.7858657986,3580.7044212609044,1491.8777789802152,5682.465125219849,3585.0484120631563,1492.6664952340207,5679.585973250484
5228,5228,terrasarx,31698,59398.61393809039,2459399.1139380904,2855.75358668314,1415.6825838379327,6096.392709850629,2860.043661893403,1416.2923718667437,6094.423499892355
5229,5229,terrasarx,31698,59400.18604318285,2459400.686043183,-2609.9219372754624,226.45829957512197,6360.194895449433,-2608.043366668271,226.86517631182087,6361.125461282942
5230,5230,terrasarx,31698,59400.18604318285,2459400.686043183,-2612.821843962492,225.64547678019412,6359.12168055848,-2608.043366668271,226.86517631182087,6361.125461282942
5231,5231,terrasarx,31698,59400.32857525442,2459400.8285752544,3947.223780721687,1677.7495681213966,5380.598939416851,3949.1515309397387,1678.4368500849516,5379.175858266048
5232,5232,terrasarx,31698,59400.32857525442,2459400.8285752544,3947.1521466131103,1677.7588804685993,5380.667891204187,3949.1515309397387,1678.4368500849516,5379.175858266048
5233,5233,terrasarx,31698,59403.355697025545,2459403.855697025,2281.803591492826,1536.9191282714498,6305.087574750287,2288.2113176291887,1538.7164345288031,6302.129802581699
5234,5234,terrasarx,31698,59403.355697025545,2459403.855697025,2281.8035984945755,1536.9191304272342,6305.087575250715,2288.2113176291887,1538.7164345288031,6302.129802581699
5235,5235,terrasarx,31698,59403.355697025545,2459403.855697025,2281.8035984945755,1536.9191304272342,6305.087575250715,2288.2113176291887,1538.7164345288031,6302.129802581699
5236,5236,terrasarx,31698,59411.46777401632,2459411.9677740163,6069.381935852159,2970.229343635619,1335.0708518639078,6068.243583721215,2970.2392727883507,1340.6050992972864
5237,5237,terrasarx,31698,59412.5776790278,2459413.077679028,2251.258478688336,1975.854655694076,6192.807455908884,2238.2859186513924,1970.4986101017537,6199.478754912196
5238,5238,terrasarx,31698,59412.84336868068,2459413.3433686807,3407.1358002452985,2446.6596868101838,5454.010370792417,3396.3679853177664,2442.6821042685074,5462.638826619109
5239,5239,terrasarx,31698,59412.84336868068,2459413.3433686807,3407.1358002452985,2446.6596868101838,5454.010370792417,3396.3679853177664,2442.6821042685074,5462.638826619109
5240,5240,terrasarx,31698,59413.16210981458,2459413.6621098146,-2588.9979402693098,-356.5382561641736,6363.039680896355,-2586.2178870647144,-354.8837190075068,6364.105768740498
5241,5241,terrasarx,31698,59413.50675950246,2459414.0067595025,5288.415953448402,3104.4275443128354,3129.775236789669,5290.752317944026,3104.7728448835705,3126.0026963008295
5242,5242,terrasarx,31698,59413.50675950246,2459414.0067595025,5288.415953448402,3104.4275443128354,3129.775236789669,5290.752317944026,3104.7728448835705,3126.0026963008295
5243,5243,terrasarx,31698,59413.82768479176,2459414.327684792,1370.543603822818,1648.0825018187688,6535.771826566635,1376.170396412486,1650.7568014439557,6533.820838787467
5244,5244,terrasarx,31698,59413.82768479176,2459414.327684792,1370.543603822818,1648.0825018187688,6535.771826566635,1376.170396412486,1650.7568014439557,6533.820838787467
5245,5245,terrasarx,31698,59414.14902700251,2459414.6490270025,-3155.18494574854,-738.5907847593135,6068.433121807359,-3152.8740809739775,-737.3192268518427,6069.705422361852
5246,5246,terrasarx,31698,59414.62007950246,2459415.1200795025,2442.23605154649,2170.4729363118104,6053.9741473382255,2444.2666613715514,2171.291303464255,6053.157473848502
5247,5247,terrasarx,31698,59414.87085796287,2459415.370857963,-4382.285073092454,-1581.7303872709838,5064.4504101197945,-4378.896480370905,-1579.253804357348,5068.244836955103
5248,5248,terrasarx,31698,59414.87085796287,2459415.370857963,-4382.285073092454,-1581.7303872709838,5064.4504101197945,-4378.896480370905,-1579.253804357348,5068.244836955103
5249,5249,terrasarx,31698,59415.54199822899,2459416.041998229,2280.264594181395,2149.642499477963,6124.027222125539,2283.587430733707,2150.93287503944,6122.80287770778
5250,5250,terrasarx,31698,59415.54199822899,2459416.041998229,2280.264594181395,2149.642499477963,6124.027222125539,2283.587430733707,2150.93287503944,6122.80287770778
