,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
1291,glonass-105,32276,59488.652869363315,2459489.1528693633,21195.651334990467,9654.81434254745,10371.02605358045,21194.92063687146,9656.80569970159,10373.959241036095
1292,glonass-105,32276,59488.652869363315,2459489.1528693633,21195.651334990467,9654.81434254745,10371.02605358045,21194.92063687146,9656.80569970159,10373.959241036095
1293,glonass-105,32276,59488.98541475693,2459489.485414757,7208.575820354571,-8706.6337968284,-22858.029246462884,7209.170374753462,-8705.88409743137,-22856.43835323741
1294,glonass-105,32276,59489.58354754653,2459490.0835475465,22461.364949717878,8915.016962965603,8123.317965058577,22459.763213071667,8917.526817883612,8127.505386151921
1295,glonass-105,32276,59490.52170155104,2459491.021701551,22518.95821646898,8866.393885178226,8016.128629600643,22517.325619127216,8868.987332989402,8020.692664974792
1296,glonass-105,32276,59490.52170155104,2459491.021701551,22518.95821646898,8866.393885178226,8016.128629600643,22517.325619127216,8868.987332989402,8020.692664974792
1297,glonass-105,32276,59491.36196149327,2459491.8619614933,16030.617344091606,-5000.655574353821,-19183.253435374172,16029.662426499257,-5000.203378602033,-19182.63800254811
1298,glonass-105,32276,59491.76139734965,2459492.2613973496,-5875.545984297478,-11377.797831786605,-22061.545999175014,-5874.670321921272,-11377.363337873587,-22060.1885368033
1299,glonass-105,32276,59491.76139734965,2459492.2613973496,-5875.545984297478,-11377.797831786605,-22061.545999175014,-5874.670321921272,-11377.363337873587,-22060.1885368033
1300,glonass-105,32276,59492.23249436356,2459492.7324943636,-5280.633485614461,-11319.31950639799,-22240.795728794357,-5279.0975300069695,-11318.981585085061,-22239.658038008893
1301,glonass-105,32276,59492.70593715273,2459493.2059371527,-3910.071470175024,-11163.382777924171,-22598.75703425561,-3912.278716971559,-11163.384510074802,-22596.614702250816
1302,glonass-105,32276,59493.11670394661,2459493.6167039466,-20173.325190266132,-10075.369439923927,-11948.815909401077,-20172.975866832756,-10075.510292801377,-11947.573310605383
1303,glonass-105,32276,59493.179567314684,2459493.6795673147,-2465.438838803715,-10963.910849826361,-22896.79926628405,-2462.87326281466,-10963.402043971213,-22895.870150295337
1304,glonass-105,32276,59493.645078136586,2459494.1450781366,-3712.387508901043,-11135.482579391944,-22645.346190590782,-3714.5856877799074,-11135.458838293269,-22643.42965044701
1305,glonass-105,32276,59494.2626446411,2459494.762644641,24065.289137740783,7371.705395705153,4053.497009011101,24064.772277496722,7373.736596434957,4056.5518806598934
1306,glonass-105,32276,59494.59427082166,2459495.0942708217,-164.60978753927336,-10573.295399585188,-23208.71599449974,-166.77200357456377,-10573.085401332663,-23207.20570801605
1307,glonass-105,32276,59494.59427082166,2459495.0942708217,-164.60978753927336,-10573.295399585188,-23208.71599449974,-166.77200357456377,-10573.085401332663,-23207.20570801605
1308,glonass-105,32276,59495.30401606485,2459495.804016065,-1850.85840806492,10164.326895151415,23327.270623569253,-1847.450906871667,10165.391565450489,23328.856091207148
1309,glonass-105,32276,59495.646648437716,2459496.1466484377,24921.458067221305,4189.120878708169,-3346.7321548321725,24921.276708066616,4190.3766864897225,-3344.898567650403
1310,glonass-105,32276,59495.646648437716,2459496.1466484377,24921.458067221305,4189.120878708169,-3346.7321548321725,24921.276708066616,4190.3766864897225,-3344.898567650403
1311,glonass-105,32276,59496.10831268504,2459496.608312685,24661.877753237703,3066.2013224807883,-5674.9753426263105,24661.966785233715,3067.1076354017905,-5674.045422964974
1312,glonass-105,32276,59496.6207505092,2459497.120750509,22738.670264137676,8653.462385089382,7619.644319686219,22739.748198648984,8653.853743685695,7618.636006552554
1313,glonass-105,32276,59497.47070547473,2459497.9707054747,18051.07725484172,-3864.969156555184,-17582.189067161893,18050.57149895141,-3864.7374460325354,-17581.209620516485
1314,glonass-105,32276,59497.47070547473,2459497.9707054747,18051.07725484172,-3864.969156555184,-17582.189067161893,18050.57149895141,-3864.7374460325354,-17581.209620516485
1315,glonass-105,32276,59497.50864373846,2459498.0086437385,24159.757507507813,1920.8370703259823,-7900.923243450501,24158.540882717658,1919.3004801199131,-7903.491312997405
1316,glonass-105,32276,59498.43159648171,2459498.9315964817,22336.997097283158,-491.4762856539489,-12273.54129605247,22336.222831220755,-491.16001528689645,-12273.848962255197
1317,glonass-105,32276,59498.846137719695,2459499.3461377197,9134.269369707152,-8086.41315986522,-22390.34158785461,9132.517005016442,-8086.563258579597,-22389.255422028207
1318,glonass-105,32276,59498.846137719695,2459499.3461377197,9134.269369707152,-8086.41315986522,-22390.34158785461,9132.517005016442,-8086.563258579597,-22389.255422028207
1319,glonass-105,32276,59499.31686642347,2459499.8168664235,9587.698529405237,-7925.450039613172,-22257.62373670952,9584.762835324003,-7926.201768882347,-22257.014104178987
1320,glonass-105,32276,59499.380923830904,2459499.880923831,23712.418137187124,1164.9946146640743,-9282.794751943904,23711.413224969423,1162.4261724016847,-9284.47668592385
1321,glonass-105,32276,59500.37604579842,2459500.8760457984,22586.533632732153,8728.149257956185,7978.832624206079,22587.066501568024,8728.666017527397,7979.006894516181
1322,glonass-105,32276,59500.37604579842,2459500.8760457984,22586.533632732153,8728.149257956185,7978.832624206079,22587.066501568024,8728.666017527397,7979.006894516181
1323,glonass-105,32276,59500.46850299789,2459500.968502998,-2696.05602371294,9974.36829243489,23327.855772345094,-2691.654055339652,9976.613977269144,23329.39347320599
1324,glonass-105,32276,59501.14730603015,2459501.64730603,-5710.227622923387,-11327.754089594837,-22129.32015093445,-5713.501862284843,-11327.826534453541,-22126.71030855187
1325,glonass-105,32276,59501.28949547466,2459501.7894954747,24835.36445857624,5742.389205747393,307.8092315854083,24835.67472470677,5741.154591661952,308.05233682353827
1326,glonass-105,32276,59502.09477119194,2459502.594771192,-2768.913816617652,-10987.500285140137,-22849.98378954084,-2773.0036433012287,-10987.827855668473,-22847.766872416985
1327,glonass-105,32276,59502.56346398126,2459503.0634639813,-2961.120209102483,-11012.524697299767,-22813.828342874614,-2964.678311207493,-11012.929688851265,-22811.669686514455
1328,glonass-105,32276,59502.93847233802,2459503.438472338,-24553.167217394646,-6571.1245848192375,-2329.963869343437,-24554.38440915046,-6569.358699237195,-2323.711600430678
1329,glonass-105,32276,59503.51010253467,2459504.0101025347,-258.4157027490217,-10579.706320459529,-23203.63854570084,-262.7686803392194,-10580.665306465227,-23201.763280136907
1330,glonass-105,32276,59503.51010253467,2459504.0101025347,-258.4157027490217,-10579.706320459529,-23203.63854570084,-262.7686803392194,-10580.665306465227,-23201.763280136907
1331,glonass-105,32276,59504.18512648158,2459504.6851264816,9603.43444575128,11507.029107849748,20638.106670043082,9606.727450110928,11508.137942258854,20637.51399633353
1332,glonass-105,32276,59504.554871145636,2459505.0548711456,24669.77314997927,2927.0703256647525,-5712.969786511397,24669.344003967104,2927.3705574226483,-5711.680767135485
1333,glonass-105,32276,59504.92433099542,2459505.4243309954,1886.8105254196287,-10149.663860076565,-23318.320624351854,1880.950848552066,-10151.06112452842,-23317.15848669919
1334,glonass-105,32276,59505.40151502332,2459505.9015150233,4512.858453138506,-9519.657870581366,-23221.65977453826,4507.075394486603,-9520.923748787145,-23220.932049380717
1335,glonass-105,32276,59505.597383900546,2459506.0973839005,8215.611176142544,11466.048245132715,21252.281886881385,8214.67232849621,11467.090445144018,21253.810167039843
1336,glonass-105,32276,59505.597383900546,2459506.0973839005,8215.611176142544,11466.048245132715,21252.281886881385,8214.67232849621,11467.090445144018,21253.810167039843
1337,glonass-105,32276,59506.34504858777,2459506.845048588,6145.090033461001,-9068.667641476733,-23025.49870501513,6144.249096904265,-9068.941328537629,-23024.28499580082
1338,glonass-105,32276,59506.81632934045,2459507.3163293405,6795.319346809089,-8876.158914631305,-22917.11327547272,6794.341906696953,-8876.451365158322,-22916.145735543465
1339,glonass-105,32276,59506.81632934045,2459507.3163293405,6795.319346809089,-8876.158914631305,-22917.11327547272,6794.341906696953,-8876.451365158322,-22916.145735543465
1340,glonass-105,32276,59507.288770486135,2459507.788770486,7810.384391022095,-8559.407432180433,-22712.53826073396,7806.749242544607,-8560.609259400864,-22712.03265301543
1341,glonass-105,32276,59507.76239965297,2459508.262399653,9182.889174435431,-8098.950271648357,-22364.387012206123,9183.560651869475,-8098.605505091676,-22362.72073381846
1342,glonass-105,32276,59508.234521203674,2459508.7345212037,10064.269948842244,-7783.786757658801,-22094.83397160772,10063.209754250332,-7784.1311875909105,-22093.85336078056
1343,glonass-105,32276,59508.49976109946,2459508.9997610995,-18392.46134121209,3765.2751410748288,17292.26876497177,-18392.16238325481,3766.802540376269,17294.4840628791
1344,glonass-105,32276,59508.70656037051,2459509.2065603705,10905.967532816614,-7467.271924499524,-21801.9769208285,10903.674580057203,-7468.036352841239,-21801.311514396708
1345,glonass-105,32276,59509.265261273365,2459509.7652612734,24912.154946779116,5403.09961602853,-220.42728775858689,24911.76628008233,5404.558396838103,-217.45426454536056
1346,glonass-105,32276,59509.265261273365,2459509.7652612734,24912.154946779116,5403.09961602853,-220.42728775858689,24911.76628008233,5404.558396838103,-217.45426454536056
1347,glonass-105,32276,59509.84935471043,2459510.3493547104,-1176.3628470548551,10304.52949787155,23311.885839057784,-1175.2979481855803,10304.982699106657,23313.11522494442
1348,glonass-105,32276,59510.12038471084,2459510.620384711,12682.553819223154,-6748.521987097803,-21061.478175633285,12682.346942259192,-6748.447044604066,-21060.083461128754
1349,glonass-105,32276,59510.92703307886,2459511.427033079,-23617.531483754523,-7792.115464512615,-5734.535613507398,-23618.021945880304,-7791.72023226193,-5733.191680796671
1350,glonass-105,32276,59510.92703307886,2459511.427033079,-23617.531483754523,-7792.115464512615,-5734.535613507398,-23618.021945880304,-7791.72023226193,-5733.191680796671
1351,glonass-105,32276,59511.478290729225,2459511.978290729,-3402.4973171393253,-11047.953945594312,-22733.24305217946,-3403.7598586509494,-11047.91159995851,-22732.090448726296
1352,glonass-105,32276,59511.68051931728,2459512.1805193173,13446.7031096698,11322.984025273372,18477.861381733957,13441.917227379996,11324.385503632346,18482.107110242945
1353,glonass-105,32276,59511.95146059012,2459512.45146059,-2104.4900281554883,-10870.724385422982,-22974.321007488546,-2100.7369179428083,-10870.41510136037,-22973.223615246632
1354,glonass-105,32276,59511.95146059012,2459512.45146059,-2104.4900281554883,-10870.724385422982,-22974.321007488546,-2100.7369179428083,-10870.41510136037,-22973.223615246632
1355,glonass-105,32276,59513.36882398138,2459513.8688239814,1094.545838761074,-10314.765693952128,-23296.173530193733,1091.340703501241,-10314.527420931734,-23294.79972077785
1356,glonass-105,32276,59513.36882398138,2459513.8688239814,1094.545838761074,-10314.765693952128,-23296.173530193733,1091.340703501241,-10314.527420931734,-23294.79972077785
1357,glonass-105,32276,59514.424103900325,2459514.9241039003,24986.801362589085,4913.257386878348,-1165.4548485837727,24986.279278183178,4914.50422844018,-1158.1863129902486
1358,glonass-105,32276,59514.424103900325,2459514.9241039003,24986.801362589085,4913.257386878348,-1165.4548485837727,24986.279278183178,4914.50422844018,-1158.1863129902486
1359,glonass-105,32276,59515.36541885417,2459515.865418854,24936.825625862522,5283.607869677152,-292.17821103505435,24935.953789777675,5286.195010425881,-288.4049605108005
1360,glonass-105,32276,59515.992901018355,2459516.4929010184,-14608.001077318571,5923.596919712189,20073.3298524492,-14611.106278504736,5923.456037793678,20073.43096613246
1361,glonass-105,32276,59516.34692881955,2459516.8469288195,19895.479571093398,9953.069102233536,12462.16587103475,19894.587997410777,9953.81350754315,12464.139515659075
1362,glonass-105,32276,59516.43994443305,2459516.939944433,-8009.676690026297,8534.692121023343,22676.76930145201,-8013.82493827387,8534.700183730494,22677.399591160643
1363,glonass-105,32276,59517.39343228005,2459517.89343228,-12564.441735746495,6854.218460036309,21131.110376434102,-12564.00267546975,6855.84008420368,21133.15451423296
1364,glonass-105,32276,59517.39343228005,2459517.89343228,-12564.441735746495,6854.218460036309,21131.110376434102,-12564.00267546975,6855.84008420368,21133.15451423296
1365,glonass-105,32276,59518.30928243045,2459518.8092824304,-5516.881939003768,9279.003293456835,23122.000601861808,-5515.741925700612,9280.766271451996,23123.846484676604
1366,glonass-105,32276,59518.56719587976,2459519.0671958798,12684.697032460064,-6795.806729779444,-21043.83103298719,12685.73615081281,-6795.209705679104,-21041.802798564084
1367,glonass-105,32276,59518.56719587976,2459519.0671958798,12684.697032460064,-6795.806729779444,-21043.83103298719,12685.73615081281,-6795.209705679104,-21041.802798564084
1368,glonass-105,32276,59519.51013598358,2459520.0101359836,13934.565392973756,-6247.551030672211,-20412.93950144052,13934.193246043409,-6247.387637235417,-20411.140167213696
1369,glonass-105,32276,59519.61350829853,2459520.1135082985,22988.985697718494,8246.15788856866,7316.043209614478,22988.160838353182,8246.897988645227,7318.145932851681
1370,glonass-105,32276,59519.61350829853,2459520.1135082985,22988.985697718494,8246.15788856866,7316.043209614478,22988.160838353182,8246.897988645227,7318.145932851681
1371,glonass-105,32276,59520.46745824069,2459520.9674582407,18672.775059408705,-3676.228993692576,-16958.754949737595,18671.000443391593,-3676.952313657769,-16958.3600969315
1372,glonass-105,32276,59520.99563151598,2459521.495631516,24974.093345527308,5079.1913912407435,-578.0975813826287,24973.654919738245,5079.532719741168,-573.7982069868881
1373,glonass-105,32276,59521.47190059023,2459521.97190059,24721.97417142819,6009.050889825792,1610.624363160599,24721.038072275114,6010.2473327740845,1609.9047134336572
1374,glonass-105,32276,59521.54196327552,2459522.0419632755,11486.738604107853,11379.832043120783,19726.228859287363,11484.881476357732,11380.476747686058,19728.16190129973
1375,glonass-105,32276,59522.28361188667,2459522.7836118867,649.9391435320763,-10394.693987601344,-23276.569385755283,644.9181463752001,-10394.738861055721,-23275.42259218945
1376,glonass-105,32276,59522.28361188667,2459522.7836118867,649.9391435320763,-10394.693987601344,-23276.569385755283,644.9181463752001,-10394.738861055721,-23275.42259218945
